Wavelength nm.	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...
392.00	0.000	0.005	0.009	0.002	0.004	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.005	0.004	0.002	0.003
393.00	0.000	0.005	0.009	0.002	0.003	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.005	0.004	0.002	0.003
394.00	-0.000	0.005	0.009	0.002	0.003	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.005	0.004	0.002	0.003
395.00	-0.000	0.005	0.009	0.002	0.003	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.005	0.004	0.002	0.002
396.00	-0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.001	0.001	0.002	0.001	0.001	0.004	0.004	0.002	0.003
397.00	-0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.002	0.003
398.00	0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.004	0.002	0.002
399.00	0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.000	0.001	0.001	0.001	0.001	0.004	0.004	0.002	0.002
400.00	0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.000	0.001	0.001	0.001	0.001	0.004	0.004	0.002	0.002
401.00	0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.002	0.002
402.00	0.000	0.005	0.008	0.002	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.004	0.003	0.002	0.002
403.00	0.000	0.005	0.008	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.004	0.003	0.002	0.002
404.00	-0.000	0.005	0.008	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.004	0.003	0.001	0.002
405.00	0.000	0.005	0.008	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.001	0.001	0.004	0.003	0.001	0.002
406.00	0.000	0.005	0.008	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.001	0.004	0.003	0.001	0.002
407.00	-0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.001	0.000	0.004	0.003	0.001	0.002
408.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.004	0.003	0.001	0.002
409.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.000	0.001	0.000	0.000	0.003	0.003	0.001	0.002
410.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.003	0.003	0.001	0.002
411.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.000	0.001	0.000	0.000	0.003	0.003	0.001	0.002
412.00	0.000	0.004	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.003	0.003	0.001	0.002
413.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.003	0.003	0.001	0.002
414.00	0.000	0.005	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.003	0.003	0.001	0.002
415.00	0.000	0.004	0.007	0.001	0.003	0.001	0.001	0.000	0.000	0.001	0.000	0.000	0.003	0.002	0.001	0.001
416.00	0.000	0.004	0.007	0.002	0.003	0.001	0.001	0.000	0.001	0.001	0.000	0.000	0.003	0.002	0.001	0.002
417.00	-0.000	0.004	0.007	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	0.000	0.000	0.003	0.002	0.001	0.001
418.00	-0.000	0.004	0.007	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	0.000	-0.000	0.003	0.002	0.001	0.001
419.00	0.000	0.004	0.007	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	0.000	0.000	0.003	0.002	0.001	0.001
420.00	-0.000	0.004	0.007	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	0.000	0.000	0.003	0.002	0.001	0.001
421.00	-0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.003	0.002	0.001	0.001
422.00	0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.003	0.002	0.000	0.001
423.00	0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.003	0.002	0.000	0.001
424.00	-0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.002	0.002	0.000	0.001
425.00	-0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.002	0.002	0.000	0.001
426.00	0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	-0.000	0.000	-0.000	-0.000	0.002	0.002	0.000	0.001
427.00	0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.002	0.002	0.000	0.001
428.00	0.000	0.004	0.006	0.001	0.002	0.001	0.001	-0.000	0.000	0.000	-0.000	-0.000	0.002	0.001	0.000	0.001
429.00	0.000	0.004	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.000	-0.000	0.002	0.001	0.000	0.001
430.00	-0.000	0.004	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.000	-0.000	0.002	0.001	0.000	0.001
431.00	-0.000	0.004	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.000	-0.000	0.002	0.001	0.000	0.001
432.00	-0.000	0.004	0.006	0.001	0.002	0.000	0.001	-0.001	-0.000	-0.000	-0.000	-0.000	0.002	0.001	0.000	0.001
433.00	-0.000	0.003	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	0.000	0.001
434.00	-0.000	0.003	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	0.000	0.001
435.00	0.000	0.003	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	0.000	0.001
436.00	-0.000	0.003	0.006	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	-0.000	0.001
437.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	-0.000	0.001
438.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	-0.000	0.000
439.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.001	-0.000	-0.001	-0.001	0.002	0.001	-0.000	0.000
440.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.001	0.002	0.001	-0.000	0.000
441.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.001	0.002	0.001	-0.000	0.000
442.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	-0.000	0.000
443.00	0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.001	0.002	0.001	-0.000	0.000
444.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.000	-0.001	-0.000	0.002	0.001	-0.000	0.000
445.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.001	-0.001	-0.000	0.001	0.001	-0.000	0.000
446.00	-0.000	0.003	0.005	0.001	0.002	0.000	0.000	-0.001	-0.000	-0.001	-0.001	-0.001	0.001	0.001	-0.000	0.000
447.00	-0.000	0.003	0.005	0.001	0.001	0.000	0.000	-0.001	-0.000	-0.001	-0.001	-0.001	0.001	0.001	-0.000	0.000
448.00	-0.000	0.003	0.005	0.000	0.001	0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.000	0.000
449.00	-0.000	0.003	0.005	0.000	0.001	0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.001	-0.001	0.000
450.00	-0.000	0.003	0.005	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
451.00	-0.000	0.003	0.005	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
452.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
453.00	-0.000	0.003	0.004	0.000	0.001	0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
454.00	0.000	0.003	0.004	0.000	0.001	0.000	0.000	-0.001	-0.000	-0.001	-0.001	-0.001	0.001	0.000	-0.000	0.000
455.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
456.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
457.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.000	-0.001	-0.001	-0.001	0.001	0.000	-0.001	0.000
458.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
459.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
460.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
461.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
462.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.000	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
463.00	0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
464.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
465.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
466.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	0.000	-0.001	-0.000
467.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
468.00	0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
469.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
470.00	-0.000	0.002	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
471.00	-0.000	0.002	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
472.00	-0.000	0.002	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
473.00	-0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
474.00	0.000	0.003	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
475.00	-0.000	0.002	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
476.00	-0.000	0.002	0.004	0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
477.00	-0.000	0.002	0.004	-0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
478.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
479.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
480.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
481.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	0.001	-0.000	-0.001	-0.000
482.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	0.000	-0.000	-0.001	-0.000
483.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	0.000	-0.000	-0.001	-0.001
484.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.000	-0.001	-0.001
485.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.000	-0.001	-0.001
486.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.000	-0.001	-0.001
487.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
488.00	-0.000	0.002	0.003	-0.000	0.001	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
489.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
490.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
491.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
492.00	0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
493.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
494.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
495.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
496.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
497.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
498.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
499.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
500.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
501.00	0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
502.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
503.00	0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
504.00	0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
505.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
506.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
507.00	-0.000	0.002	0.003	-0.000	0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
508.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
509.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
510.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
511.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
512.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
513.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
514.00	0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
515.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
516.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
517.00	-0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
518.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.002	-0.002	-0.001	0.000	-0.001	-0.001	-0.001
519.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
520.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
521.00	-0.000	0.002	0.003	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.001	-0.001
522.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.001	-0.001
523.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
524.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
525.00	-0.000	0.002	0.002	-0.000	0.000	-0.000	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.001	-0.001
526.00	-0.000	0.002	0.002	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
527.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
528.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	0.000	-0.001	-0.002	-0.001
529.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	0.000	-0.001	-0.002	-0.001
530.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
531.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
532.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
533.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
534.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
535.00	0.000	0.002	0.003	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
536.00	0.001	0.003	0.003	0.001	0.001	0.001	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.001	0.000	-0.000	0.000
537.00	0.000	0.002	0.002	-0.000	0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	0.000	-0.001	-0.001	-0.001
538.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
539.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
540.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
541.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
542.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
543.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
544.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
545.00	-0.000	0.002	0.002	-0.000	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
546.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
547.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
548.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
549.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
550.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
551.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
552.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
553.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
554.00	-0.000	0.001	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
555.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
556.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
557.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
558.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
559.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
560.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
561.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
562.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
563.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
564.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
565.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
566.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
567.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
568.00	0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
569.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
570.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
571.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
